"","parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"585","fFZyS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"586","fFZyS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"587","fFZyS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"588","fFZyS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"589","fFZyS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"590","fFZyS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"591","fFBeD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"592","fFBeD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"593","fFBeD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"594","fFBeD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"595","fFBeD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"596","fFBeD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"597","fFByD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"598","fFByD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"599","fFByD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"600","fFByD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"601","fFByD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"602","fFByD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"603","fFZeD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"604","fFZeD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"605","fFZeD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"606","fFZeD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"607","fFZeD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"608","fFZeD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"609","fFZyD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"610","fFZyD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"611","fFZyD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"612","fFZyD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"613","fFZyD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"614","fFZyD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"615","fMBeS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"616","fMBeS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"617","fMBeS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"618","fMBeS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"619","fMBeS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"620","fMBeS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"621","fMByS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"622","fMByS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"623","fMByS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"624","fMByS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"625","fMByS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"626","fMByS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"627","fMZeS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"628","fMZeS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"629","fMZeS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"630","fMZeS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"631","fMZeS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"632","fMZeS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"633","fMZyS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"634","fMZyS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"635","fMZyS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"636","fMZyS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"637","fMZyS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"638","fMZyS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"639","fMBeD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"640","fMBeD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"641","fMBeD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"642","fMBeD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"643","fMBeD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"644","fMBeD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"645","fMByD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"646","fMByD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"647","fMByD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"648","fMByD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"649","fMByD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"650","fMByD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"651","fMZeD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"652","fMZeD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"653","fMZeD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"654","fMZeD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"655","fMZeD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"656","fMZeD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"657","fMZyD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"658","fMZyD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"659","fMZyD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"660","fMZyD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"661","fMZyD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"662","fMZyD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
